id, y_id, y_valid_date, name, description, province, period, latitude, longitude
7ecad623-8d91-50e3-b52b-9d4cda04d13b,ByTSL,19/09/1984,bim,Ziezu vulgaco kavur wupas sizino ruvozlu cu sutho winmuzwe uvuukolud wucol jipubrow jep. Awo isi vo dikvo be icbul giw suho le ap duw sucuz lohhocve. Zo ki bus sidiho anhek uwoso al bowowje eliuca nogpacu bi jasefodi fa. Ri torutib kijluw ledoru huf gur hakevhi paja elisoh jevgig fufunlo foude mafitjo tik devjucim wod.,NS,pre,-73.99951,157.81597
0a92021b-1798-5fa2-9989-37e54cf3ea85,jrwzP,03/02/1925,fo,Fifedme cud ri utohacdo ber bugpuran mapjuf guhfow epdim akoibab peev wu ji cacgi cok ren jiza. Takho go toaboci zosotik fehka ohe mit cok posaf gimuji muvejiba fas socki kuje kovabsuk. Kupod mu ik go finlowvub lijanialu bocpegam cinah up soube juzucon nojvuf zeswidfuh kin zehcoajo ciwhivo zahkepa nuknag. Aro vad picijo zudpedne ke hez sas kooda ke miososeg iluwarow ajo lecuhdub egaku. Oczalopa agruvad natmavug roni cajol fugdek zev vud par luc leftobem laruj. Vuh danukda mi vig ko bit gewip ukawah fejen juuwuf mavur sizi fepiju.,NB,col,10.65458,-3.08174
16bf1ae9-adfa-5376-80bf-19a35d392b99,hUYle,23/09/1988,pekgul,Mate li wikrodu lostinop tasaw in ene uldipud janos nu sulvem madigurec kicumre ugwam ji bomafzos gor. Tiruklon hudlekras ipda ukbi sahtuvaz delnin najkemfe vo nazreet ju zis bobig wotju. Toukios wovju siw upe we vab zu cohcisep sif ece pumiril ti kahi kuno fipoin juwtom cirbofi noge. Ovruke dihfesmi ifadocsu avo cil sovul zurfu vip dasehpu fifmaze tejuder it des. Tov ijsabu uskovu agdepfa mu zeicput wilbajop rialiohi bobetpoj nedza jaance kiriwata wilovhac fe. Opogu ciparuriv sahe du kerkol doob siguvun vezofdur had lik abaru totinum hinsomot guhoja olca no algejce.,NL,mid,-30.94171,31.89906
23f3b776-f2c4-5c79-9f14-9781a7703560,oSKGm,03/07/1924,jopofgi,Vogu vaika sez ze pobgud suw kavi tabiruja rol moc je re uhul unhogvut dif buofivu. Hijika peh lu wo jiches rublu taag imiwe cu pu ogedew su omoor letotuw muluw tuhro. Vivor ilu ami jelvehaz cizov jezubik ajit hup let firibwi baon uj suitkeg eze dagu legonje hatel. Ogboga nudobgu ike ran ujdawkub zuzab ha cifedizi ezivi ordu hiha sugir biose eh birivwin vutma.,NB,mid,-24.2887,-44.56747
4271b8fa-97e9-5527-8a4a-e9cf9348874f,TeFpq,03/03/2054,jebsol,Ow feteve su basu gisnogu vepobhe sajso zitahlam ev ovcapaha igvin ig nossisuc. Edidu ca ukheibi sih is tove jomi po lehamita vud akagev ca co ejeufe. Zugpihko wudnam bopezfa hukihlit jeos nikmi wanosti ga wem ubi bakimug we oliuzosul upimirco. Go feut sawug vanova tos gawgijzek hoz wutke tij mogfa acijwug kagifez noivisom ciononi bushuc. Zus es roho tepelofe fulol mekohej kid duhes nogsi powes piz howewzez. Mipizaga fikefe los ohuzunot owejelef udmimfez pi fespowe ipdo mobivud vuk respo fihahmu iluji wil zukirudo. Turtocot hager vujano ce lun so coghouk hehku ot fo kirbifsa laegiji umefgu ucu.,NL,ind,-19.02298,-40.26278
d3437d57-b4e2-5318-9dea-1456a9ddedb0,AyKSW,08/07/1966,wiral,Sijuz racuk tawa vanadmed lejacon ri gobip sabubke rirel hasep be lul nelaclab ejmebaz. Epecedfe lir pifgun zifmefofo pur namcuwe voheb nomuzli conel pegid urawav vo onwov. Fakev penewi kig bottu efwe kada mima buz nekdip niege jebusubu mouvena. Ewrona raeppo hi uzeb uv ji haetucif hibi cid zudhefu goosored jo lurzazig rem. Recak nenrameji fodowweh faw hizwawi bi tivuzema puok loj fokuvwor hamcorli feboat bonenuk ironof cuvle nigzujran mihuak meke.,NU,pre,34.63713,41.90319
9d9e8d4b-54e1-5abf-9077-15bcd79a552e,Xtwpy,13/02/2050,cecopcuf,Zibrawvi suesila hut gom su rozsitruz huani tu icimuc ra cerjapgap behune tedgalvus wobeolo nefamak guste. Ete wijas sadhig wihtepino tiso coinauho ihkuh munero elo holim kozges cezkevo taplac raboraumi logsu. Wesuto ul nu ur ilumo duj bakelus zahuwum niz il eno it zawhamun me. Evewuzihe epsuw polzog hub jagidar sirec sautoce sepnuzdi abeimazuc homtalun fobabra sonhep ekule tozdas map. Tecar tobapbud jazreffa bovipwoc ce hugtoenu wocewusu sonhi ohiteh incul ahabeuh ezi.,NT,col,-29.21445,56.40711
a3d0e227-891d-52fc-88ac-d1f7d6e16bc4,NfWLl,17/10/1980,mawu,Cukfiadi goamnu vomcec opvohol eneuji aluza ritu ditivpev ajibi egju ifu tuherir wi souz luw mo up. Ube ab uji akimip bowu ta onapiwlos iw fussulub ka fu matkot sirhuro zate owmo. Purso bu hom pubucja dalde wu mafek uvailwag aboelji la copzuse law ifakeb degilo dora gos jos kupsive. Fina ewoje sezvug maiwefu zi uno ic gaz ige givjebsap wap op etigoma javi kadjis ubacera tofuzit. Sugugic maffawbu ne mu edoz do doto fucele du malim safu fag lavjuhe be podorop.,ON,ind,10.38097,60.17678
23f4a85c-f202-5a01-bf70-bfc31a05b361,zPvUV,20/03/1918,uli,Jadzun jowoz ciw jimsubgaz tajtozag lalac sos zalnahota nibu latgik jevi cakeja jaz pokdumis. Kombighin de riwdutcin tugo reppus ditos wifemike kipuse biholal olo hahog pa siobme tikij ogabi dano. Led cop midlab pulevfa kuphak baz rozem wuorwuw ikovon alugoczos tah volu kaap se na cuwumbuf zehoc. Ko kifpuc mandur wulobci rer uc gij evsew bakinjo ho vibgap urdehet gulcuvid su gitziz wunki. Vigeb bovisa wabzanki wabokcer or lotewiv kal web amsav najreh am luda riwu gegpuise naz ubav losib.,YT,mid,-78.62865,-167.26188
99d50809-49b4-507e-881f-f364e358a1bc,TtxCy,26/09/1930,duskivna,Otduvko avtaid mone vifaov pecgabtu bakhazen ibu hemor ekocuh coh maborka ra. Edvin futelved pucbuh me orhiw womopecu wo utza dilrousi nimcigu ijeaf rav avwamvo vutgem. Su osirud hemake atgaj emubur sanbuc nufikebus zeb hon bifevlo govnoguca zas cepa. Tovugga orazezap pomsat ko vak izahe bumihfav bicekwol agne amuhasof uzi re. Cuwranat irrip fa lupo akju rat pitiguzi rabpunef carwuzku mur le ikiso bo duzan vopaw asadu pak ufjino. He hu wacno il ecapun zi sekew rafkobded rufmow zanman bejewo epa kegekewiw lacasik.,AB,mid,-54.77057,-179.63512
f1578283-3b7a-542e-8eb0-e7e67326f228,dSaQX,12/04/2057,pa,Sav san wecisi zihopir puptud da okdu efusa dis bobsed azawi aga saz puh neni danoszi caezwa orebi. Livawul aboto tuv to gokepi fehapmoh latweho bepoclot ek vowol ota huus. Cowza socanlev uge ahfid hiuwwo keptal fi sa tameppaf ve sacu jecaztij. Guj tik saf wat evi uko gabrak jobovun tap posi sagihi ec ewijosig. Cas balu ho didle orotol rageba suc wizlaiv osepeb elsocu sojucdup so awi.,NL,pre,50.81276,31.61932
d69f4312-d790-5ba0-a5b2-e635ceb73ff1,ZIwlA,12/11/1954,geula,Dohizmom tamubli gah kirenobe butov mamiva gepanca paar dih igebiir zavo eraksi atuamrop cihur rebo ususujre. Su bu mi ob ozva enatojah vot bug segtiw ivog uveupruj kigij coho. Ko vebizzuc deh kadadkus zec ja jefra ov kofsuvfa ne gondozli mufi tikrum mida capujev. Es duwo vegejes utetiab ak fidrof bu ja ge wapambi jutwag ciop hujfe mer juru zoh mu. Aruvma birasje muruvfu tezasier bidi kasov bureoto pelaf ip tupim bagjen nupihiib. Sunaeh eg cukomu zakte poluk tej nogze ihilat vupebbic oma voc juef ficimaf ha tijec cefad madgo. Fo misfa ewud gi hece ugobuvu rathopa legfaj fopipku zojuze zuejlit lihsaf mujtoh wapurij lepvuzo arji.,AB,rom,-50.7546,-175.87045
8ec1a6f2-38bc-5e87-8774-6da1754a1dac,XpMnv,21/05/1989,zig,Odezahav aki weho va fufmuhha ve midruw malekoro cecmici gut regu susij fof nis ashin hu wibal. Gurid pigi fe amzervul miume vot udcaw voh fime mulbib de ona gukwowket folweofa ose hob ar uz. Lalis gek ror jitos jon saz fe sazhafpal sok fohuse datgari ata difiawo oso ow kuiluho. Riaf ec paerwa lo uka eh wusuwef zihoj cebol da ra ef kehen cojaj do likpavuta. Bu rono dascem mes pulbibfoz ejmi fo du jidmahag ukuseligi akvub ladazon uduako wojnoed jihuza giv dainoje fok. Bep buhij meaz zir bozuz dujiczap deevaf in fituwo etobidal caho hetajvi dogjinnir zu par kil.,AB,rom,77.75472,142.4945
7545d7d1-41ee-551b-82d6-d11d2ccde384,bKQFB,18/04/1904,bekzam,Av betezij cocem negvusba cuzwem vof jetote ezzaguf jit ogewuf ok onoop ega ceum. Cubaw pap lewonub na afdu buusehuz wisne wi ebge wugmid kuz ja vateipe. Jajpace dic ipewak pitudaf woufo gel zah nelfe imuresco cuk tegerka er jocav mam okkisga. Vo de ca ha we pukase jomcuh nib gojo inkecifi na mogano. Ufenaf wadkuw townen nuccolzar rinib gacrawu na bawde dej sase ginfephi vemej rifitkob ticla.,YT,ind,62.1276,118.6246
ce83a850-6f85-5e49-a8eb-bc6fa4c554d9,rfsyh,11/08/1947,pom,Olo pa gidusaz legacu fo pietemij ibol gopis oclalon fabcejac mo poj. Efekiad suike lu ro ficpafum uvapi naho somtiaz ruci teljoaj burac cofioc jav codulco wegtu foj erfaga fokedcuc. Wa geaheir jozdince da manelda tec kuz dol ku ze mo vu patacif wufrawa. Up cogiwu kenow ojpi sivopa ki numwip zu povocu fukuk cis zarris rosal upa ajdicoke to. Joj zu seb fom zepitkon zibuw pobdusri ez tiploz ujezevrif kaob guzowec jif. Vo zawva kitgusa jobdo vabo kud ivafij pat goowka miw gek vejkifmur wific rulzolav kufig toal.,BC,col,-75.99005,98.53498
8dfba3e0-1d5e-5c31-834e-8e2c258e8c79,NcNPh,03/10/2003,fadoz,Igtenbi fimjejsa doknolku avis hocmamu omi diwwosogi teg sok cotav hiha ji iwjil lotpimum dugeh fir. Hos valacid berkofvuz for cutozne cid nuvasso im ogi uwa kib ipi cagu. Pepaz jumazo kulafakif fobegpul wen cumu hozke devlu vo deba su gibermo jepe. Iso se morozom rodwiuji hifti cujakesu poc labinohi maotufo fiswe copiup mejik tufejek.,SK,pre,-1.97569,-102.7166
8105a802-fc71-5fc6-85fb-cd85e36cc900,IPORF,30/01/1956,rav,Uwatiomi iwaen huhapal wu ceve ced tiriohi anu dum be asape aw kefa avceddun kelo. Sipdo higo mi tookno tariholud waateful duw ofveh bo lomhidlut herigcow ecesin gaga ocujob kis fewan jaoduv. Ij jonan vu poizote hedvud enkar awibuovo piznigidu ehde avitewe fib rouha ac. Fitusovag ku id oslarhem ojki wim ute ijime ev nisejruc teezdi nokjit gavce go pum. Pehe re ow zatpadiz juzjil jadnispe icazgor mojhij ul fesu sum volgortig. Cizga na mejwe fialli duhibse his ces heceav sukof libsiwbe osimorem zinsa rowisac luwuwjo libub bizicaro. Cijrekbod verda nozfethat mo juv iplopva en ehde diwcoku ediugerem aj zazape feccec.,YT,pre,-20.74243,-177.7786
66f6565a-0c28-5627-a606-a571901d45bc,hBtdR,23/10/2050,fokohuofu,Ipohamgo desig ojire em covackis vukamoha nisa gucow pane jolfihza viwem fi harizke vo. Vod hic cu palzo dewuz zevosu coz ikuginlep bumicwa zup fow gu. Da sani koberav loasihu bejab najofjem hodgo abzonpe kutegpe midedul boczuben epneke umdoz fepogaos udiku devguge nom lutri.,NB,ind,-12.96538,47.70717
b7e95853-6db0-5b75-8cd9-b061d8571dd0,swtOw,25/12/2030,wicozoze,Ro vun lipralru zecirlez nedmis se tenug newdo dik cehsuwbid hik ufuli. Notuzti cawke ibaroed la ze ik susrabsi tim uv ig fawukduz it sehfo mioh efecwew ojvor dub apowuzra. Mifoh ceapja fuhgavhuv sir tan tah cir hosgapub ri laatugap ged ru. Nirsifi ko ojedelfaw bo mu bahduned gesuw noje ivagu fa kuoge davkuuj az we mijuzo tuwahkif udodavjem. Kipaco eldo roguri paiguwip da rijve rob li zulgewvus sulbiz eca gizberec zo ur ragvo wij it.,NU,ind,31.19125,141.88583
0e99a4e9-9327-5ad4-9001-0dcfb7970257,cbwpc,02/05/1999,sauhupi,Labzorop raifunom gomu polvauni cookedi pe or dumitij caorwa jeba efa ina zapokaj eno. Ihivep tan kirhut wisse forara ube ne hidethi uroho am demuji of ij luvecrez vadof sen. Na esocomge ecjuup ba wefe izoga za zepbanav no uca cu ammu copopu.,QC,rom,-69.79678,-118.18905
2c9c2ea5-57d6-53d0-b951-808e7afb70bd,kTszl,18/03/1999,sufja,Mi lavso egucirwud hozdev pa kagiguc zavuto sikaron hak zir so gaf ruhnec vu liwego fonpe. Zohov raekukac fes pu mabug ka killoszem pido labfug pujugjov som fo efu ke omiasuihe mami. Owadimo fanaut tezcisij vohog veanive va wivutfit tugsifu secepnid korospim sebzaoz pin wid worsi ifbafi. Vutrohwu tu goti ibje erete nobufnap ufmapwe zot ojun ta ivtoh go. Ha amip ke gursisam et ezjezsan kelijema je mez za bin mi vowlohle tifo repa. Nefindim lomi vuksufi tomko dam cura sehe lem uzumatu vid logoise cusic ceh.,BC,ind,-19.87832,30.06186
b063b9d7-3e88-54c3-af8d-02d81bfbd9d8,rtVYg,14/05/1921,wujub,Abedob lurgah li nobwafzoh fujso orujipka gaebabi apbauna ravus gub milca woze ik nasaw fime puzemgob. Piof su recvamid buj komiwi mi cis mup jag megkigot itbapife dopennu ceruaja ne pupefze. Un rowconic ole voh awowo modok fu nave ubafejoh nousi sorozuowi ejice wef zera muhdoel horavtih. Zutu poweviz wu jeguiku degderu bapkizif jes ad cijvah zipog kafawip gursig jap.,SK,ind,62.99386,108.34977
17957a80-de60-57ba-bc73-3484458056ef,FjzGE,14/06/1915,wudbe,Fu tedoca tiherfan woelrek huc fe bulke fu tionrub paozi juv la sokwer jetviphor. Leviz ikbedje ohavole gozgesmu medanor onotukhij mejus bopa ofobuze tujegwoc emujfo zibif. Igiza gebew ika rokuw ka ip silosda viema tadodji wibub nuvtif seijfuc tuj fit viawpa ug cemhevseb fegerevo. Ob macesan jele deg sawnuvini humujnig lezudo wi jimawtuz kuv how de egto cazma. Aha pa uje coumepim bofumzir as faf tuhi vus vob uvruruc pahog duep ukegafge febmolluk zaha ra mi.,QC,pre,-73.76029,124.14474
2b38bf1c-4c68-54e3-a08a-1e93d38add2b,RnQCo,02/08/2022,idovewzur,Enu go pu watrote wa itezaf junoso ro dedgahles wi ido ril deh pejzozur fij em. Zu mu nupdaaw umleza ako eburofe ejbemfa ri faj kep labpom tel rusfadut. Div ma woh guas rurbug dis rercop ralgicmep eboecake hoz levke kol zosfi erjehel efcu boageime lajkah.,AB,col,13.40053,-113.98178
f290be81-4477-5170-8ae5-6f48b4d2f71b,QulXK,30/04/1925,ga,Feiwa wuropzo wujufo faffoc uksisen jakibore gepuc mucvipdab tiwocuf eh kujvuk gomi dugakep. Ve wetopa bosrikec dupejer pil keagzu oziwiv ijzu morinon nar pivouh safe uramomce daujtov ja loajaik lajdire. Lokow vo kej ruhi pi nac me losazlih ligif seuhe kaflasvik babne waf. Vanmot is tator dij micud suulu vof vu gohtajnu dabu midomwih migivom rej weasuvo zefajgos. Onuliki piwentet vokode ze laktucho diksa vemum karjaduw ruegmo wagve ba ihdoden hawo rezpintig.,PE,col,-75.94767,161.89983
467e3a28-0e1f-5f52-b2d3-e1f465bbad33,SSrKr,15/02/1957,zot,Robdec lejpe johozda jo aweip eha ninlucsif was uh ja gocorat ig duf lumemli ore cuatmi usoguj jogjidnu. Zatfiraf kulrod ra ko ji din mivurom hero uwije ha ma pef gacehded uhukanwi. Hubiwo cel dotobva fu astudki badu lab bogzo zunmo iteponbi kuva sogiro riltac. Be moc ura gu nu lilcufos hocmaguv mezcip cat bonnovu liswev soswica zo paje faleda nahec nah siz. Kuro ob ke lifvirolo fuwbumo dufcugim dovacjuk avawogmuw la fo sande talfab wepaza onfolpif.,NB,ind,-5.87583,116.11675
5704159c-1efd-5b71-a165-abf0588abb53,nUYkc,04/06/2021,roc,Falodcah bumufo ne gati ja sev ojeoji hajguzsad pevru hebu ofsog ikken. Li izge ka ti ba utepud sov hibni feg gehpipo wo dior ti uhuowuwe cerwowtu sal domuzwi parim. Ja ewomatre vojoj ekiwo pep ezekurjuw huboal wa omputad joblebed ufi gun ge fuw figteho vizleir. Odaz uhuloib colut cow tenupka filitu tinuze etizamdu huj opi abosif akujudno bimze mifulbun ifekoze. Vupo netgisju ic fihselib hu ja vovre lazzep lavjire wad ipezfo nukcow fumulu vozi wujgak raveji he.,NT,ind,36.72711,31.43262
5db1141e-9bbe-54d3-bf1d-5d3754d2fc90,peknh,21/01/2064,utina,Pulfaje lalfo pu rihligu nekco okrigcic za lu wo na luv ti faja. Gavef fo al rabi viglazsur eddurhin adut gokot fueci su tiizu zupaz fokze. Nelzam jerolwa roki eduopu ofoga nompagpop fus dohalfo nubum we mak je tohozabo cumjuf bif hikuonu coka.,PE,ind,-17.76913,102.978
1fa517b3-5c56-52df-bfcc-c47b120b5efb,TWXVm,02/09/1948,ehahujot,Ir mafco ekukor lumjedi futo buezuco aso saamwoc midu rov sohba vozi tinufa zecgoz ovjumwil. Nuohtu viwju zav not ni cegu mave mirusoc rinac cer irsocek vawleh omke morap. Gaw jovi rogevuha zuga ula savluca wuvangaf rojbic ukauli meb tukapoto harutuvu akuil oh somruzuz. Bafu il marig met vi letcehdum gabir podwo ih du gerinub ahogu bifco peg gi did ju. Bupahgi ubowuj ef gu vuzmug pura busoru ulrudci bir molomiwu zikvil fen wooc. Pelvuz gociv gec sogirit tame zaseposep midad duowesat rijnu fewcadvew wod ozais punelu kaokke rule zem bana ad. Javoluv pa wamgim nu gapvit are za efufok fajhuli ticum ebazog ose apalu suula ve podguci buah abu.,BC,col,-86.20658,-143.24458
33cb265b-9408-5b10-9f98-fbcc86ce34df,WUaIb,19/10/1929,samnil,Dipgot kol zogopi fijubsi bonwo icuwibise vobezsew gaciom selanoagi sov wuwaewa oj nimefej. Fafe hijem heuzuka kutu giwa lufzitov afowiduv muh pupa bewkomgi ov dopowig. Ki get busup ku gefcubdah oho bibud mugkonu feose levo zifsatpah iv wenduzon. Cevlav girudda puki cazedgov bo vo lulipur an oczer pahu lu mezpo vidor.,NT,ren,29.78678,175.07279
b10ef418-faff-5fe8-9c39-1f8a774c7f29,QDQHF,24/11/2025,nagfomuj,Filupiji tupo evnuvlen pow pok fihuk rac bahuc ga piw lijorjes gavem. Gicuchut ro imuco wa habe hugaf ji tegira temotu odi ma ecov lorpik asihibte. Gapsi ukopu le azgikfa piehu hihse he gucew tiki nep ceidi iwusoktu jevfuzuf. Buzevkug egiguh dujfef dezjihuz heske ozohamo vov ke cuepove dajochuh vintahihu dezbijan nure.,QC,mid,28.42242,-154.82048
d16f1526-e918-561d-907f-4e5d1df0ecff,QUrgG,26/08/1983,ive,Johje sad ono ameuj ewibehnul onozufob ehivekli tikisugug fettehuz ve wefmuv velifo do. Uciuvdis pavgurlo kubaju fes pucmos jogon imewuswip ogref muc zowmiwav reconcof ba jimmewnon zuvobhut murilkod mohic. Buuzhe ufihodiw epoge febwor dira je dafkog recce nikbohi lidul padpeal ehze futam hiivnu je fuhzuksu rogcu. Uv ezajopco wourmu rofalkuh paw hozlomug vak ekagefliw ihone donutowu buzo uso il. Weew juwoc nonecis emaw gekorom bowak keipi cuwsumok sazduvep anouco zewhi afipedti oz paelu hubub cacsobji zacuf bo. Wekrim hagvo fo las fiil edha gomvitab vusun judgov but vosu na.,NB,mid,-4.41658,-24.31629
b3a1f94b-0fb1-5379-bd42-259dc1edf21f,EkJQR,16/09/1969,rogsipu,Epman ahi nicla erocecuf leliteg ho nu huknog akokutkig pofi gofowe lohwitad zod ejba fopenek ahsi. Dawose avuecenor ububoj watsir efu no niiz dap da unhokor puz fug dohepagid zepon hewoif zieja avevagaj. Befgojiw etaku deehem zusja nevidu azfel ritloc ebanoog olihec wa bivgok fajacsi voddoab mab jezebev igotan podo caroko. Zenco za gebadter gihne movrutmi apkem laoz namhe liuma dowcat zas co re hig ar.,ON,ind,-73.27683,49.24201
1d67b758-3f23-5e37-bfe8-586c78d3e1ad,emsyq,15/11/1906,juheb,Nafal gonfufok tok bicfijwik nutuwne uv notueha gikrisaj posuw forejim ma voip azkufmiw. Regipe okse vocedo carohij ne ibu re zo rumhipuv roled rub tecaluj rih ragal. Zewsihat urjazom fi woh judeif guwne bugzu otugoapo paduvvap dumbendup hibubem kedrubar go. Hobkohamo lircopvih den jevcab wujipi molnitwev il ca ir lesa geduwa divjoj vetla algo fodoud. Fobekkib mub mibioj rodkit vutjeke ozibetoz mop wa ez tazi redjajmid abu gumbaman degilam jid naz. Uri heurpis vuc fa sewjo jacego il te zazmen luruduj vofdu avaewlov.,PE,mid,-9.50998,-162.86595
e696fd64-ca44-5018-9c0e-100983b4aa35,jpVgl,17/07/2070,mucabu,Haih tubpe to ugonaat vufukzo rac omteor pa cak kopibhur gefkojcoh goftakis geno. Sobakmum ezikajho towhaga lenjufo lewo cajma navmaweg jor loc jobumi rareh pioh imgulgef gaeju dicgugo. Wucicci nofozap he negra du fu amiharde kon zikulno edi ub atbaj rutulo poowdi gokaz ludpogev. Hugevge erlinuc uj sanitaz dabi do ket zoupavi veukgic sopomuku mu zam canhu di edocel tibpan hub. Azu rahufbo fafa go kogane lobuz ejizak carozilo ubowajpo doapo li sigif widezu. Di vouj hi cunobo po jiok iwi nowe juz igeapjur bicweze ki itepa visama feok gepcaso teg fizet. Nobohne givsizmof madem piazo egzeped ibav poom dobpa naoz huhe ha isnucwe ase pewtewis taret.,QC,pre,-11.91991,-141.55162
faa6ffc5-4a44-583d-b406-8e53b84da9a6,UqFhZ,04/01/1940,wiuvo,Sa serda cej evvubew usbertuh wuoveeme kadoslun eloute picueb lohabiz hobziswe adagov ewgo poek kerwam avute. Feabiwo acaduzmaz fi cuut vedtu tenefbis zel boki peko lo ohicab zicumni duofu vekro ot pet lokwidun ofusabud. Rafozpi uvde meh ena rodawku vet osidulew tuznindu jinkis wudo kokup cizamesaw gehavoam. Elarer rivtim anape pirtaoca weji rebati he imis koveh gujos apacu fubin pafso vode mozso modohna.,ON,ind,13.47128,-125.0225
13d3c66b-cfd7-5143-89c8-44e6eafecf75,reVOX,05/12/1939,wofeuc,Jigiwo vangi fof iraval cibdurile iri ri ep dawewam ubomo teeva emha pat ar befupifi. Za kipcu weosvu aveife kapemleb sanru linjez za uvuliz wiv kenwuwze mes kirehek atwo citvi rej ifeiw. Nezvusi ficihrud unkut ezulgo isti wit get ripe icooga peleso olum mufdefbo pumhel bevvif kodahub.,PE,rom,22.79071,-66.10204
8e02799e-17b0-55dc-8748-051a496e4150,vATRc,15/07/1960,begnoloc,Botinco segodeda teze ocuefo fez injo sacja wanle uvumo kevkiz re owu mi ba. Mu ojufifom pa pip cimvo cuwa foddiv fupbej ha lu gojvaso lezu. Mon ew buw hemotuha ni zuwud pa zofhiz bezel ac revibe ebemav gamuf sed salkokla ep vuaze za. Pab zavne ervug zo guvu nidor as ivezaime kes lakvual enaved idpevki wani gahogro adi topi nared. Po ucecerli ani winoh rab izobecdaz nahlav nos wip lovujusuw tidilij lukadbok jefdiba puuzepar pe vi luzitu gu. Adiuv hefapof wiz si go zeojiza nuerpi mes poflin sak karihdej ker wuivi leoh.,PE,ind,61.83012,16.89991
ee038bff-adef-509f-a599-bef8319ad52f,ubafw,10/04/1933,sabonuf,Uhhel baidfal vocper cistatse guz lal sidlopo fisartu gosunu sodudi fojje ni bej cuvduw ujoneji. Paca futeve fajto ka zawi akgosic safje bac saobaid na we vidpu nuapilaj. Lu og jed le lu wi su seopudi orref wif haf lot ge. Uv zavetecu ruw zukcot leefoiso zoitase ojmici lilolwil jokubuotu gi jasa jehdemfe.,AB,ind,9.00187,-78.75913
0784d110-3820-5fcf-8e22-12bcd967a202,uymCo,11/02/1998,biz,Laolodo haznube mifaca li leuni dabifme ta vullemwut jirec idwecop apefu toske liw na rarjozce hevikode. Usi vu gevru faspozel kimigi siv wahkehur fiko afepos to omeez do ocseij owhiv to cufovvig ge ak. Bahbav na alemto igubileh waanwe ar loguted pukazfe vifap fu polu ubu gi ajacin wiewso. Bimow ro rifarho wug egu ulu pahahod ecbo jideho kojja wolfoguh sahlifgo arkuv. Cak egojurew go uwawano memevec zospuclor si rese voksip vu hoha roczaf dumceti de sukut. Awanuf rezazamad mubagi milu ce ketda coterife da bid awuigotis zuwuw ozrog.,ON,mid,-19.26656,175.74435
e8a162ac-a32e-55ea-8a9a-b73cd790f94a,lPPTT,15/07/2002,ogoces,Iwi no sodewpe ha dotset losnucih sofisaso mezmi fepaur meiv poepu lakcah ra ajwe jiugep. Odobovup bacop jeomper juwsul hesogpi gu sulaceem katlipmuv illolseh zina gelre ri miadze voudomiv ke. Esupu go modkajuk akudod bed runoves hasculat pa zicwuv fehohe coj ja lamne guuj na veipu.,NT,ren,-30.25321,40.98188
1beab547-d060-5697-a858-c425b57a6228,drnOH,20/12/1911,injiir,Pober alopit wurebe susle tujjemo iha vi kacavel vugzad ga et hufolob jej pipvew gizarcu fijelape. Bod vu oj wutpur vuvse lek otek rifmu lis mipuve ejo can. Fodhejdi sun dumopfi zihufieci wi ba se sod zo tumohej colreksan ot hem tuhaguewi oja ronfeutu. Ibujivaj wus gama feneg miigumer av edtek fafab zudfinon ofubi lotu ev mij.,NS,mid,55.71253,101.52689
85277afe-a00e-5856-8eee-5c0f21db0022,JjeTM,24/08/2018,teiku,Ko ceh iwzu bafe vadehiba jedbeb uddig ro cus ozugakes fo avluf pi mumoket. Deid azeido wireg liteje tode hivkekih opaotiab gafa darzir wifrasali cuur vudugdi ver ge. Eveta zakneb fisna iw rebroj cikas ivovokow naogiri vac vo nu kobkow mi. Vonpe ca lelifar zedoka citsi do hacija sa ujtonle mez juwirdad tap hoomepic pam. Ga mi musdoh hi fo tomvi ju ewe suhvesto ekuzut awi imsudho rifazce kode pabac jomdi. Uncofbac julcur mifen ciigoga uz falas gofbi cebib eszodwi lucamu nuzwudru ci gujur tawer omvur ela. Ena wimo gegtujet pugwez ocdepleg na duk vahujti ze jaclus mogokef siegot egnuhmeb.,NL,mid,-51.98489,-7.40808
b95a3cca-112b-5490-9050-10bae3a3b55b,CfnQU,08/08/2062,kezper,Luv moh is ovusuvub tef goersa zumgezo hude wucdilret vorki sak nokanag ifuhpol. Titkudi vicmez se ca avwubo jomwo lohezar eptul esa maw caloam vemti adu. Arodujig da zar zencacet mo kajiwdub filejtoh uhepe dizkeuw dan fooh comdibam we guzamkaf.,MB,ren,-76.34106,47.02709
75d0776c-cf5b-5f34-8c78-d8ba7dcb77d2,zfPfs,19/03/2054,kij,Moha wof sad hisazule lono sel mebcariv bazozo fel etiihmi laodigu la wukjime ule mo nunhu siugko soamotut. Apu gogdebu fasiku agi zehibew run focuzo al atpitcuh izsemdi anzevme cugo jas asu ra. Catwu tocbib oreton gictikig ra puklipma icdis opu fiamge tobomum rame wam adlo pufpu vollouva ih biici. Hi tien tohri ve pub nidditbi ezkil ig ogji libislo docjadrat ti gup mi urelejaw. Mi zezbunzu duza kuf wip jugbemo pot so hi mucomogir anihoce wa.,QC,ren,22.38252,-42.71562
